n,partie_imaginaire,sauvegarde_le
2957,3491.5505613682362,2026-04-25T17:52:09.588267
2958,3491.8110999653354,2026-04-25T17:52:09.588267
2959,3492.414435580418,2026-04-25T17:52:09.588267
2960,3493.7206130827226,2026-04-25T17:52:09.588267
2961,3494.816408481537,2026-04-25T17:52:09.588267
2962,3495.9889319675826,2026-04-25T17:52:09.588267
2963,3496.350361363769,2026-04-25T17:52:09.588267
2964,3497.37296054228,2026-04-25T17:52:09.588267
2965,3498.576136539014,2026-04-25T17:52:09.588267
2966,3499.686553821129,2026-04-25T17:52:09.588267
2967,3501.145919590462,2026-04-25T17:52:09.588267
2968,3501.897095232891,2026-04-25T17:52:09.588267
2969,3502.7758679485733,2026-04-25T17:52:09.588267
2970,3503.6362157915105,2026-04-25T17:52:09.588267
2971,3504.5889277749416,2026-04-25T17:52:09.588267
2972,3504.99262719505,2026-04-25T17:52:09.588267
2973,3506.8607789870025,2026-04-25T17:52:09.588267
2974,3507.545273797332,2026-04-25T17:52:09.588267
2975,3508.7725008669577,2026-04-25T17:52:09.588267
2976,3509.6364080382723,2026-04-25T17:52:09.588267
2977,3510.845083644571,2026-04-25T17:52:09.588267
2978,3511.731091112826,2026-04-25T17:52:09.588267
2979,3512.4735868428934,2026-04-25T17:52:09.588267
2980,3513.877573873797,2026-04-25T17:52:09.588267
2981,3514.366752243941,2026-04-25T17:52:09.588267
2982,3515.416808849641,2026-04-25T17:52:09.588267
2983,3515.9018144988954,2026-04-25T17:52:09.588267
2984,3518.0264452394,2026-04-25T17:52:09.588267
2985,3518.8684092085564,2026-04-25T17:52:09.588267
2986,3519.87018674023,2026-04-25T17:52:09.588267
2987,3520.491665965546,2026-04-25T17:52:09.588267
2988,3521.3650409026823,2026-04-25T17:52:09.588267
2989,3522.382212893842,2026-04-25T17:52:09.588267
2990,3523.6358357235085,2026-04-25T17:52:09.588267
2991,3524.2152207375807,2026-04-25T17:52:09.588267
2992,3525.386566637037,2026-04-25T17:52:09.588267
2993,3526.6702567113275,2026-04-25T17:52:09.588267
2994,3527.6152070509993,2026-04-25T17:52:09.588267
2995,3528.3518245828063,2026-04-25T17:52:09.588267
2996,3529.9557443459507,2026-04-25T17:52:09.588267
2997,3530.835046797712,2026-04-25T17:52:09.588267
2998,3531.2010239635265,2026-04-25T17:52:09.588267
2999,3532.038508847499,2026-04-25T17:52:09.588267
3000,3533.32824339582,2026-04-25T17:52:09.588267
3001,3534.0625882801696,2026-04-25T17:52:09.588267
3002,3535.772576943417,2026-04-25T17:52:09.588267
3003,3536.633250705505,2026-04-25T17:52:09.588267
3004,3537.708013056178,2026-04-25T17:52:09.588267
3005,3538.5005689073528,2026-04-25T17:52:09.588267
3006,3539.0899365265977,2026-04-25T17:52:09.588267
3007,3540.456758807154,2026-04-25T17:52:09.588267
3008,3541.3575223753705,2026-04-25T17:52:09.588267
3009,3542.340883917587,2026-04-25T17:52:09.588267
3010,3543.322306535337,2026-04-25T17:52:09.588267
3011,3543.8167962869084,2026-04-25T17:52:09.588267
3012,3545.6992121713156,2026-04-25T17:52:09.588267
3013,3546.8641345952606,2026-04-25T17:52:09.588267
3014,3547.3147813964856,2026-04-25T17:52:09.588267
3015,3548.3512529635773,2026-04-25T17:52:09.588267
3016,3549.4583567763575,2026-04-25T17:52:09.588267
3017,3550.0650592255197,2026-04-25T17:52:09.588267
3018,3550.8532983720293,2026-04-25T17:52:09.588267
3019,3552.0802097503806,2026-04-25T17:52:09.588267
3020,3553.8406805970208,2026-04-25T17:52:09.588267
3021,3554.165034789487,2026-04-25T17:52:09.588267
3022,3555.5341450718975,2026-04-25T17:52:09.588267
3023,3556.0652345356116,2026-04-25T17:52:09.588267
3024,3557.4271023529204,2026-04-25T17:52:09.588267
3025,3558.3493450384067,2026-04-25T17:52:09.588267
3026,3559.2656646998926,2026-04-25T17:52:09.588267
3027,3560.019248823558,2026-04-25T17:52:09.588267
3028,3560.7761833343525,2026-04-25T17:52:09.588267
3029,3562.162435082828,2026-04-25T17:52:09.588267
3030,3563.2151214856763,2026-04-25T17:52:09.588267
3031,3564.7607707140073,2026-04-25T17:52:09.588267
3032,3565.3964228869995,2026-04-25T17:52:09.588267
3033,3566.284910776263,2026-04-25T17:52:09.588267
3034,3566.9166838954575,2026-04-25T17:52:09.588267
3035,3567.73325174907,2026-04-25T17:52:09.588267
3036,3569.3431320864324,2026-04-25T17:52:09.588267
3037,3570.0086713649503,2026-04-25T17:52:09.588267
3038,3570.822916554615,2026-04-25T17:52:09.588267
3039,3572.5139656279416,2026-04-25T17:52:09.588267
3040,3573.0798043012696,2026-04-25T17:52:09.588267
3041,3574.100016308943,2026-04-25T17:52:09.588267
3042,3575.493155747453,2026-04-25T17:52:09.588267
3043,3575.9553796437945,2026-04-25T17:52:09.588267
3044,3577.2052839856324,2026-04-25T17:52:09.588267
3045,3577.981184110552,2026-04-25T17:52:09.588267
3046,3578.4103826189294,2026-04-25T17:52:09.588267
3047,3579.750102614598,2026-04-25T17:52:09.588267
3048,3581.5853382417995,2026-04-25T17:52:09.588267
3049,3582.3949166198295,2026-04-25T17:52:09.588267
3050,3582.9230421855077,2026-04-25T17:52:09.588267
3051,3583.9455747749166,2026-04-25T17:52:09.588267
3052,3585.2062787128816,2026-04-25T17:52:09.588267
3053,3585.684448661569,2026-04-25T17:52:09.588267
3054,3586.8407450060963,2026-04-25T17:52:09.588267
3055,3587.9688136679656,2026-04-25T17:52:09.588267
3056,3588.859444520462,2026-04-25T17:52:09.588267
3057,3589.745006545046,2026-04-25T17:52:09.588267
3058,3590.9834712930565,2026-04-25T17:52:09.588267
3059,3592.4058890800093,2026-04-25T17:52:09.588267
3060,3593.0285588397855,2026-04-25T17:52:09.588267
3061,3594.2272747854904,2026-04-25T17:52:09.588267
3062,3594.4692726981048,2026-04-25T17:52:09.588267
3063,3595.7790637538824,2026-04-25T17:52:09.588267
3064,3596.421772540066,2026-04-25T17:52:09.588267
3065,3597.802641294575,2026-04-25T17:52:09.588267
3066,3598.9485602061936,2026-04-25T17:52:09.588267
3067,3600.1663237967828,2026-04-25T17:52:09.588267
3068,3601.1040136854467,2026-04-25T17:52:09.588267
3069,3601.7912827519613,2026-04-25T17:52:09.588267
3070,3602.4188942626884,2026-04-25T17:52:09.588267
3071,3604.248053633486,2026-04-25T17:52:09.588267
3072,3604.7549840178135,2026-04-25T17:52:09.588267
3073,3605.4944749717947,2026-04-25T17:52:09.588267
3074,3606.3593176241,2026-04-25T17:52:09.588267
3075,3607.574809645375,2026-04-25T17:52:09.588267
3076,3609.2833330342737,2026-04-25T17:52:09.588267
3077,3609.700266168918,2026-04-25T17:52:09.588267
3078,3611.1016315515653,2026-04-25T17:52:09.588267
3079,3611.910994676757,2026-04-25T17:52:09.588267
3080,3612.3241926873397,2026-04-25T17:52:09.588267
3081,3613.54902124104,2026-04-25T17:52:09.588267
3082,3614.3278146421867,2026-04-25T17:52:09.588267
3083,3615.6062681246335,2026-04-25T17:52:09.588267
3084,3616.840689133504,2026-04-25T17:52:09.588267
3085,3617.8028423970413,2026-04-25T17:52:09.588267
3086,3618.4525585159704,2026-04-25T17:52:09.588267
3087,3619.885723507011,2026-04-25T17:52:09.588267
3088,3620.705570449877,2026-04-25T17:52:09.588267
3089,3621.8861323661445,2026-04-25T17:52:09.588267
3090,3622.1792745022176,2026-04-25T17:52:09.588267
3091,3623.5584684730393,2026-04-25T17:52:09.588267
3092,3624.4375035568405,2026-04-25T17:52:09.588267
3093,3624.8817265977414,2026-04-25T17:52:09.588267
3094,3627.060315519067,2026-04-25T17:52:09.588267
3095,3627.949114790735,2026-04-25T17:52:09.588267
3096,3628.610375056136,2026-04-25T17:52:09.588267
3097,3629.407217611507,2026-04-25T17:52:09.588267
3098,3630.3634250454406,2026-04-25T17:52:09.588267
3099,3631.308684288782,2026-04-25T17:52:09.588267
3100,3632.478178336014,2026-04-25T17:52:09.588267
3101,3633.4401577754493,2026-04-25T17:52:09.588267
3102,3634.0561930930053,2026-04-25T17:52:09.588267
3103,3635.673633427948,2026-04-25T17:52:09.588267
3104,3636.4396383570456,2026-04-25T17:52:09.588267
3105,3637.5406577179497,2026-04-25T17:52:09.588267
3106,3638.5537076794308,2026-04-25T17:52:09.588267
3107,3639.679806517767,2026-04-25T17:52:09.588267
3108,3640.3629764942693,2026-04-25T17:52:09.588267
3109,3641.0105381463495,2026-04-25T17:52:09.588267
3110,3641.707123241174,2026-04-25T17:52:09.588267
3111,3643.479573648181,2026-04-25T17:52:09.588267
3112,3644.403358341781,2026-04-25T17:52:09.588267
3113,3645.632116643506,2026-04-25T17:52:09.588267
3114,3646.4508943698315,2026-04-25T17:52:09.588267
3115,3647.2842616804037,2026-04-25T17:52:09.588267
3116,3648.158454685519,2026-04-25T17:52:09.588267
3117,3649.166164131528,2026-04-25T17:52:09.588267
3118,3650.3020435711596,2026-04-25T17:52:09.588267
3119,3651.2531061634168,2026-04-25T17:52:09.588267
3120,3651.7835233747655,2026-04-25T17:52:09.588267
3121,3653.0883261963895,2026-04-25T17:52:09.588267
3122,3654.211437502704,2026-04-25T17:52:09.588267
3123,3655.9057264414632,2026-04-25T17:52:09.588267
3124,3656.33452976624,2026-04-25T17:52:09.588267
3125,3656.892829633306,2026-04-25T17:52:09.588267
3126,3658.129372193821,2026-04-25T17:52:09.588267
3127,3658.921689551014,2026-04-25T17:52:09.588267
3128,3659.9075007475676,2026-04-25T17:52:09.588267
3129,3660.7356658149574,2026-04-25T17:52:09.588267
3130,3662.3689492974104,2026-04-25T17:52:09.588267
3131,3663.4482888549765,2026-04-25T17:52:09.588267
3132,3664.0020071045915,2026-04-25T17:52:09.588267
3133,3664.878137729472,2026-04-25T17:52:09.588267
3134,3666.2370259729655,2026-04-25T17:52:09.588267
3135,3667.307339233034,2026-04-25T17:52:09.588267
3136,3667.7356389455226,2026-04-25T17:52:09.588267
3137,3669.030191157442,2026-04-25T17:52:09.588267
3138,3669.4237463089535,2026-04-25T17:52:09.588267
3139,3670.731997269177,2026-04-25T17:52:09.588267
3140,3672.3493512948767,2026-04-25T17:52:09.588267
3141,3673.159176144119,2026-04-25T17:52:09.588267
3142,3674.0876089561434,2026-04-25T17:52:09.588267
3143,3675.262610129656,2026-04-25T17:52:09.588267
3144,3675.6624842456295,2026-04-25T17:52:09.588267
3145,3676.3689381372537,2026-04-25T17:52:09.588267
3146,3677.893295662795,2026-04-25T17:52:09.588267
3147,3678.847783056965,2026-04-25T17:52:09.588267
3148,3679.818311649508,2026-04-25T17:52:09.588267
3149,3680.583983908415,2026-04-25T17:52:09.588267
3150,3682.4187314356677,2026-04-25T17:52:09.588267
3151,3682.5717305490684,2026-04-25T17:52:09.588267
3152,3683.9710242035108,2026-04-25T17:52:09.588267
3153,3684.859893088268,2026-04-25T17:52:09.588267
3154,3685.9744421424275,2026-04-25T17:52:09.588267
3155,3686.2713371809355,2026-04-25T17:52:09.588267
3156,3687.5384137597653,2026-04-25T17:52:09.588267
3157,3688.177027971996,2026-04-25T17:52:09.588267
3158,3690.184258111031,2026-04-25T17:52:09.588267
3159,3691.0391622529746,2026-04-25T17:52:09.588267
3160,3691.7569397214315,2026-04-25T17:52:09.588267
3161,3692.647653927346,2026-04-25T17:52:09.588267
3162,3693.3709847350387,2026-04-25T17:52:09.588267
3163,3694.7911267178943,2026-04-25T17:52:09.588267
3164,3695.6727901331806,2026-04-25T17:52:09.588267
3165,3696.121982633589,2026-04-25T17:52:09.588267
3166,3697.5859636449923,2026-04-25T17:52:09.588267
3167,3698.5473627665147,2026-04-25T17:52:09.588267
3168,3699.43029263065,2026-04-25T17:52:09.588267
3169,3700.8383167596303,2026-04-25T17:52:09.588267
3170,3702.050756987914,2026-04-25T17:52:09.588267
3171,3702.4601559332127,2026-04-25T17:52:09.588267
3172,3703.3474760756035,2026-04-25T17:52:09.588267
3173,3704.2098943829997,2026-04-25T17:52:09.588267
3174,3705.1292281879023,2026-04-25T17:52:09.588267
3175,3706.294721355963,2026-04-25T17:52:09.588267
3176,3707.579055361439,2026-04-25T17:52:09.588267
3177,3708.6584528687818,2026-04-25T17:52:09.588267
3178,3709.582271723353,2026-04-25T17:52:09.588267
3179,3710.371491776773,2026-04-25T17:52:09.588267
3180,3711.4048181764165,2026-04-25T17:52:09.588267
3181,3712.170139466613,2026-04-25T17:52:09.588267
3182,3713.583581050869,2026-04-25T17:52:09.588267
3183,3714.424676839816,2026-04-25T17:52:09.588267
3184,3714.739333589797,2026-04-25T17:52:09.588267
3185,3715.846459034948,2026-04-25T17:52:09.588267
3186,3717.751095917051,2026-04-25T17:52:09.588267
3187,3718.4983554744867,2026-04-25T17:52:09.588267
3188,3719.483495399308,2026-04-25T17:52:09.588267
3189,3720.182048932696,2026-04-25T17:52:09.588267
3190,3721.2960400003385,2026-04-25T17:52:09.588267
3191,3722.0588367681958,2026-04-25T17:52:09.588267
3192,3722.6273205525385,2026-04-25T17:52:09.588267
3193,3724.3881275011418,2026-04-25T17:52:09.588267
3194,3724.8823199903013,2026-04-25T17:52:09.588267
3195,3726.517718264919,2026-04-25T17:52:09.588267
3196,3727.1052959733274,2026-04-25T17:52:09.588267
3197,3727.9384659555403,2026-04-25T17:52:09.588267
3198,3729.472791701951,2026-04-25T17:52:09.588267
3199,3730.187320676354,2026-04-25T17:52:09.588267
3200,3731.075159248373,2026-04-25T17:52:09.588267
3201,3731.6529373026424,2026-04-25T17:52:09.588267
3202,3732.847475613412,2026-04-25T17:52:09.588267
3203,3733.671696807126,2026-04-25T17:52:09.588267
3204,3735.0076446370126,2026-04-25T17:52:09.588267
3205,3736.4628556169837,2026-04-25T17:52:09.588267
3206,3737.4267027849505,2026-04-25T17:52:09.588267
3207,3737.8477793319285,2026-04-25T17:52:09.588267
3208,3738.588055467694,2026-04-25T17:52:09.588267
3209,3739.8316906601303,2026-04-25T17:52:09.588267
3210,3740.875153687164,2026-04-25T17:52:09.588267
3211,3741.92507934868,2026-04-25T17:52:09.588267
3212,3742.485013546845,2026-04-25T17:52:09.588267
3213,3743.859616211629,2026-04-25T17:52:09.588267
3214,3744.8466719650537,2026-04-25T17:52:09.588267
3215,3746.1359725128023,2026-04-25T17:52:09.588267
3216,3746.840953103114,2026-04-25T17:52:09.588267
3217,3747.9971270445785,2026-04-25T17:52:09.588267
3218,3748.7528607229565,2026-04-25T17:52:09.588267
3219,3749.6727079110187,2026-04-25T17:52:09.588267
3220,3750.3031584312057,2026-04-25T17:52:09.588267
3221,3751.1646445103574,2026-04-25T17:52:09.588267
3222,3753.186449129888,2026-04-25T17:52:09.588267
3223,3753.9469890663863,2026-04-25T17:52:09.588267
3224,3754.5073218829743,2026-04-25T17:52:09.588267
3225,3755.9228188424127,2026-04-25T17:52:09.588267
3226,3756.5249727120167,2026-04-25T17:52:09.588267
3227,3757.4814398498106,2026-04-25T17:52:09.588267
3228,3758.6964262963297,2026-04-25T17:52:09.588267
3229,3759.3592166755784,2026-04-25T17:52:09.588267
3230,3760.5827291326164,2026-04-25T17:52:09.588267
3231,3761.085334951763,2026-04-25T17:52:09.588267
3232,3762.475079096339,2026-04-25T17:52:09.588267
3233,3763.999842697677,2026-04-25T17:52:09.588267
3234,3764.6442801699854,2026-04-25T17:52:09.588267
3235,3765.7460260640964,2026-04-25T17:52:09.588267
3236,3766.455967531821,2026-04-25T17:52:09.588267
3237,3766.872421484278,2026-04-25T17:52:09.588267
3238,3768.338640155954,2026-04-25T17:52:09.588267
3239,3769.293394313006,2026-04-25T17:52:09.588267
3240,3770.1054978991015,2026-04-25T17:52:09.588267
3241,3771.728992761721,2026-04-25T17:52:09.588267
3242,3772.51233121744,2026-04-25T17:52:09.588267
3243,3773.4673277409884,2026-04-25T17:52:09.588267
3244,3773.941580304985,2026-04-25T17:52:09.588267
3245,3775.752711840116,2026-04-25T17:52:09.588267
3246,3776.2588073422444,2026-04-25T17:52:09.588267
3247,3777.143244333656,2026-04-25T17:52:09.588267
3248,3777.8333706021162,2026-04-25T17:52:09.588267
3249,3778.8393737852584,2026-04-25T17:52:09.588267
3250,3780.226486450646,2026-04-25T17:52:09.588267
3251,3781.668646123161,2026-04-25T17:52:09.588267
3252,3782.3905756618515,2026-04-25T17:52:09.588267
3253,3783.1266494637207,2026-04-25T17:52:09.588267
3254,3784.2655503452293,2026-04-25T17:52:09.588267
3255,3784.865105099824,2026-04-25T17:52:09.588267
3256,3785.791018600926,2026-04-25T17:52:09.588267
3257,3786.9356979060594,2026-04-25T17:52:09.588267
3258,3788.2636648702523,2026-04-25T17:52:09.588267
3259,3788.8000503319395,2026-04-25T17:52:09.588267
3260,3790.0417766725736,2026-04-25T17:52:09.588267
3261,3791.020914404689,2026-04-25T17:52:09.588267
3262,3792.560247671589,2026-04-25T17:52:09.588267
3263,3792.87247950194,2026-04-25T17:52:09.588267
3264,3793.7909902764854,2026-04-25T17:52:09.588267
3265,3795.0216534164583,2026-04-25T17:52:09.588267
3266,3795.8085881478733,2026-04-25T17:52:09.588267
3267,3796.139177933295,2026-04-25T17:52:09.588267
3268,3797.8540558429436,2026-04-25T17:52:09.588267
3269,3799.298497077312,2026-04-25T17:52:09.588267
3270,3800.132426403407,2026-04-25T17:52:09.588267
3271,3800.87763557888,2026-04-25T17:52:09.588267
3272,3801.590617175652,2026-04-25T17:52:09.588267
3273,3802.640239732521,2026-04-25T17:52:09.588267
3274,3803.829200465714,2026-04-25T17:52:09.588267
3275,3804.7908403936535,2026-04-25T17:52:09.588267
3276,3805.4346467548175,2026-04-25T17:52:09.588267
3277,3806.2978967553313,2026-04-25T17:52:09.588267
3278,3808.093049896331,2026-04-25T17:52:09.588267
3279,3808.4595078365614,2026-04-25T17:52:09.588267
3280,3809.874248312906,2026-04-25T17:52:09.588267
3281,3811.184712334397,2026-04-25T17:52:09.588267
3282,3811.428221764781,2026-04-25T17:52:09.588267
3283,3812.5447543989862,2026-04-25T17:52:09.588267
3284,3812.9783089017856,2026-04-25T17:52:09.588267
3285,3814.327017461777,2026-04-25T17:52:09.588267
3286,3815.5318198580712,2026-04-25T17:52:09.588267
3287,3816.6025981278226,2026-04-25T17:52:09.588267
3288,3817.768707914308,2026-04-25T17:52:09.588267
3289,3818.505533965586,2026-04-25T17:52:09.588267
3290,3819.4144985478474,2026-04-25T17:52:09.588267
3291,3820.4383133692536,2026-04-25T17:52:09.588267
3292,3821.438059666773,2026-04-25T17:52:09.588267
3293,3822.3719133855516,2026-04-25T17:52:09.588267
3294,3823.1481104075615,2026-04-25T17:52:09.588267
3295,3824.4185531245084,2026-04-25T17:52:09.588267
3296,3824.5410371593503,2026-04-25T17:52:09.588267
3297,3826.947627237763,2026-04-25T17:52:09.588267
3298,3827.5763356856687,2026-04-25T17:52:09.588267
3299,3828.3395205196407,2026-04-25T17:52:09.588267
3300,3829.1448104868887,2026-04-25T17:52:09.588267
3301,3830.1618239230415,2026-04-25T17:52:09.588267
3302,3831.0346791198476,2026-04-25T17:52:09.588267
3303,3831.9324871295544,2026-04-25T17:52:09.588267
3304,3832.9415488494687,2026-04-25T17:52:09.588267
3305,3834.3530945611938,2026-04-25T17:52:09.588267
3306,3835.22039872404,2026-04-25T17:52:09.588267
3307,3836.022881981187,2026-04-25T17:52:09.588267
3308,3837.2388472241514,2026-04-25T17:52:09.588267
3309,3838.0840586674603,2026-04-25T17:52:09.588267
3310,3839.4262684660375,2026-04-25T17:52:09.588267
3311,3839.974002766309,2026-04-25T17:52:09.588267
3312,3840.5046787481956,2026-04-25T17:52:09.588267
3313,3841.682344812185,2026-04-25T17:52:09.588267
3314,3842.6785326364325,2026-04-25T17:52:09.588267
3315,3844.403553213035,2026-04-25T17:52:09.588267
3316,3844.8970109641677,2026-04-25T17:52:09.588267
3317,3846.4874754760576,2026-04-25T17:52:09.588267
3318,3846.7473011826587,2026-04-25T17:52:09.588267
3319,3847.681749670897,2026-04-25T17:52:09.588267
3320,3848.415301005863,2026-04-25T17:52:09.588267
3321,3850.1702018148303,2026-04-25T17:52:09.588267
3322,3850.6039204383796,2026-04-25T17:52:09.588267
3323,3851.4101024605684,2026-04-25T17:52:09.588267
3324,3852.7031024752487,2026-04-25T17:52:09.588267
3325,3853.860293845638,2026-04-25T17:52:09.588267
3326,3854.902586332992,2026-04-25T17:52:09.588267
3327,3855.9552544738285,2026-04-25T17:52:09.588267
3328,3856.7038673958855,2026-04-25T17:52:09.588267
3329,3857.610583014921,2026-04-25T17:52:09.588267
3330,3858.4485862359925,2026-04-25T17:52:09.588267
3331,3859.2857381770064,2026-04-25T17:52:09.588267
3332,3860.0930085051727,2026-04-25T17:52:09.588267
3333,3861.8527193254095,2026-04-25T17:52:09.588267
3334,3862.9837836669567,2026-04-25T17:52:09.588267
3335,3863.658286019182,2026-04-25T17:52:09.588267
3336,3864.1501909968233,2026-04-25T17:52:09.588267
3337,3865.565077205412,2026-04-25T17:52:09.588267
3338,3866.8224041132867,2026-04-25T17:52:09.588267
3339,3866.9723281249976,2026-04-25T17:52:09.588267
3340,3868.412859073881,2026-04-25T17:52:09.588267
3341,3869.1446669210113,2026-04-25T17:52:09.588267
3342,3870.1140345394574,2026-04-25T17:52:09.588267
3343,3871.2917501894394,2026-04-25T17:52:09.588267
3344,3872.6665465727947,2026-04-25T17:52:09.588267
3345,3873.8102083806734,2026-04-25T17:52:09.588267
3346,3874.2296148437604,2026-04-25T17:52:09.588267
3347,3875.1051975846663,2026-04-25T17:52:09.588267
3348,3876.1737406898064,2026-04-25T17:52:09.588267
3349,3876.657964937793,2026-04-25T17:52:09.588267
3350,3878.2561749410547,2026-04-25T17:52:09.588267
3351,3879.1103387099947,2026-04-25T17:52:09.588267
3352,3880.0822135974418,2026-04-25T17:52:09.588267
3353,3881.5403505113977,2026-04-25T17:52:09.588267
3354,3882.11684525978,2026-04-25T17:52:09.588267
3355,3882.89999255047,2026-04-25T17:52:09.588267
3356,3884.209799207989,2026-04-25T17:52:09.588267
3357,3885.109963086112,2026-04-25T17:52:09.588267
3358,3886.2252097662454,2026-04-25T17:52:09.588267
3359,3886.4512897905,2026-04-25T17:52:09.588267
3360,3887.352013760037,2026-04-25T17:52:09.588267
3361,3889.155346344496,2026-04-25T17:52:09.588267
3362,3890.309181969027,2026-04-25T17:52:09.588267
3363,3891.0868830024087,2026-04-25T17:52:09.588267
3364,3891.929936985991,2026-04-25T17:52:09.588267
3365,3893.001131076967,2026-04-25T17:52:09.588267
3366,3893.4070620833345,2026-04-25T17:52:09.588267
3367,3894.783730288917,2026-04-25T17:52:09.588267
3368,3895.5679312739153,2026-04-25T17:52:09.588267
3369,3896.6426322751345,2026-04-25T17:52:09.588267
3370,3897.8707502910934,2026-04-25T17:52:09.588267
3371,3898.6519617945555,2026-04-25T17:52:09.588267
3372,3899.623743455615,2026-04-25T17:52:09.588267
3373,3901.007764610422,2026-04-25T17:52:09.588267
3374,3902.0774270422585,2026-04-25T17:52:09.588267
3375,3902.4111605108897,2026-04-25T17:52:09.588267
3376,3903.351543073146,2026-04-25T17:52:09.588267
3377,3904.379191304121,2026-04-25T17:52:09.588267
3378,3905.3448516662033,2026-04-25T17:52:09.588267
3379,3906.1193191118837,2026-04-25T17:52:09.588267
3380,3908.188165438193,2026-04-25T17:52:09.588267
3381,3908.60636266607,2026-04-25T17:52:09.588267
3382,3909.4658474041253,2026-04-25T17:52:09.588267
3383,3910.63271685654,2026-04-25T17:52:09.588267
3384,3910.911438236158,2026-04-25T17:52:09.588267
3385,3912.6429485985122,2026-04-25T17:52:09.588267
3386,3913.2591378617612,2026-04-25T17:52:09.588267
3387,3914.2199232692187,2026-04-25T17:52:09.588267
3388,3914.949001244906,2026-04-25T17:52:09.588267
3389,3916.1765385599515,2026-04-25T17:52:09.588267
3390,3917.6581659536087,2026-04-25T17:52:09.588267
3391,3918.4430529876504,2026-04-25T17:52:09.588267
3392,3919.222740960692,2026-04-25T17:52:09.588267
3393,3920.5404310954505,2026-04-25T17:52:09.588267
3394,3921.152570240052,2026-04-25T17:52:09.588267
3395,3921.6525603482887,2026-04-25T17:52:09.588267
3396,3922.6652032242027,2026-04-25T17:52:09.588267
3397,3924.1933105253574,2026-04-25T17:52:09.588267
3398,3925.247119257293,2026-04-25T17:52:09.588267
3399,3926.1760835835753,2026-04-25T17:52:09.588267
3400,3927.0805173700933,2026-04-25T17:52:09.588267
3401,3928.1422182952942,2026-04-25T17:52:09.588267
3402,3928.8865592068205,2026-04-25T17:52:09.588267
3403,3930.099281280357,2026-04-25T17:52:09.588267
3404,3930.8910863822844,2026-04-25T17:52:09.588267
3405,3931.7452173605648,2026-04-25T17:52:09.588267
3406,3932.6245680870193,2026-04-25T17:52:09.588267
3407,3933.5168818420375,2026-04-25T17:52:09.588267
3408,3934.9383478085992,2026-04-25T17:52:09.588267
3409,3936.4432861196265,2026-04-25T17:52:09.588267
3410,3936.974234313655,2026-04-25T17:52:09.588267
3411,3937.9053808535573,2026-04-25T17:52:09.588267
3412,3938.2146165368645,2026-04-25T17:52:09.588267
3413,3939.7751868118753,2026-04-25T17:52:09.588267
3414,3940.434637596689,2026-04-25T17:52:09.588267
3415,3941.630029648001,2026-04-25T17:52:09.588267
3416,3942.352722187778,2026-04-25T17:52:09.588267
3417,3944.0303628069287,2026-04-25T17:52:09.588267
3418,3944.6509156523957,2026-04-25T17:52:09.588267
3419,3945.3330636688875,2026-04-25T17:52:09.588267
3420,3946.87898357057,2026-04-25T17:52:09.588267
3421,3947.7038640745786,2026-04-25T17:52:09.588267
3422,3948.434192200488,2026-04-25T17:52:09.588267
3423,3949.31370582215,2026-04-25T17:52:09.588267
3424,3950.1323755110852,2026-04-25T17:52:09.588267
3425,3950.859466439663,2026-04-25T17:52:09.588267
3426,3952.9428701569173,2026-04-25T17:52:09.588267
3427,3953.356526591265,2026-04-25T17:52:09.588267
3428,3954.7786211645966,2026-04-25T17:52:09.588267
3429,3955.176546372733,2026-04-25T17:52:09.588267
3430,3956.420217191614,2026-04-25T17:52:09.588267
3431,3957.0199017765426,2026-04-25T17:52:09.588267
3432,3957.954717947092,2026-04-25T17:52:09.588267
3433,3959.4707555055293,2026-04-25T17:52:09.588267
3434,3960.0710287569773,2026-04-25T17:52:09.588267
3435,3960.770534614479,2026-04-25T17:52:09.588267
3436,3962.1684619266875,2026-04-25T17:52:09.588267
3437,3963.470348861256,2026-04-25T17:52:09.588267
3438,3964.3126495232086,2026-04-25T17:52:09.588267
3439,3965.1327070989123,2026-04-25T17:52:09.588267
3440,3966.1387149930447,2026-04-25T17:52:09.588267
3441,3966.7538941064045,2026-04-25T17:52:09.588267
3442,3967.818761421171,2026-04-25T17:52:09.588267
3443,3968.484653607896,2026-04-25T17:52:09.588267
3444,3969.9146002196608,2026-04-25T17:52:09.588267
3445,3971.3180702122168,2026-04-25T17:52:09.588267
3446,3972.11576026456,2026-04-25T17:52:09.588267
3447,3973.010681503586,2026-04-25T17:52:09.588267
3448,3973.457014783824,2026-04-25T17:52:09.588267
3449,3974.8934133682833,2026-04-25T17:52:09.588267
3450,3976.066183195674,2026-04-25T17:52:09.588267
3451,3976.7314189011927,2026-04-25T17:52:09.588267
3452,3977.1139086949715,2026-04-25T17:52:09.588267
3453,3978.686119979257,2026-04-25T17:52:09.588267
3454,3979.497341176278,2026-04-25T17:52:09.588267
3455,3980.8440997822363,2026-04-25T17:52:09.588267
3456,3982.048502086846,2026-04-25T17:52:09.588267
3457,3982.764068116537,2026-04-25T17:52:09.588267
3458,3983.7497953691227,2026-04-25T17:52:09.588267
3459,3984.227435181157,2026-04-25T17:52:09.588267
3460,3985.0987252423997,2026-04-25T17:52:09.588267
3461,3986.5161790381803,2026-04-25T17:52:09.588267
3462,3987.2307091547755,2026-04-25T17:52:09.588267
