n,partie_imaginaire,T_MAX,methode,n_workers,precision_dps,calcule_le
32,107.16861118427641,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
33,111.02953554316967,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
34,111.87465917699261,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
35,114.32022091545272,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
36,116.22668032085755,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
37,118.79078286597623,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
38,121.37012500242066,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
39,122.94682929355258,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
40,124.25681855434577,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
41,127.5166838795965,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
42,129.57870419995618,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
43,131.08768853093258,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
44,133.49773720299788,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
45,134.75650975337388,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
46,138.11604205453344,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
47,139.73620895212144,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
48,141.12370740402113,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
49,143.11184580762063,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
50,146.0009824867655,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
51,147.42276534255961,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
52,153.02469381119892,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
53,156.11290929423785,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
54,161.1889641375961,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
55,163.03070968718197,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
56,165.5370691879004,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
57,167.18443997817468,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
58,173.41153651959155,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
59,174.7541915233657,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
60,176.4414342977104,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
61,178.37740777609997,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
62,179.916484020257,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
63,182.20707848436646,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
64,187.22892258350183,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
65,189.41615865601693,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
66,195.2653966795293,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
67,196.87648184095832,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
68,201.2647519437039,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
69,202.4935945141405,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
70,207.90625888780627,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
71,209.57650971685626,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
72,211.6908625953653,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
73,216.1695385082637,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
74,219.0675963490214,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
75,224.00700025460432,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
76,227.4214442796793,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
77,229.33741330552536,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
78,233.6934041789083,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
79,236.5242296658162,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
80,237.7698204809252,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
81,239.55547757332764,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
82,241.0491577962166,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
83,242.8232719342226,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
84,244.07089849707813,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
85,248.10199006014847,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
86,249.5736896447072,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
87,251.014947795016,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
88,253.06998674799948,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
89,258.61043949153134,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
90,263.57389390487015,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
91,267.92191508282406,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
92,269.9704490239976,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
93,271.494055641645,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
94,273.4596091884033,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
95,284.8359639809046,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
96,286.66744536300286,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
97,287.9119205014222,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
98,289.57985492921887,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
99,291.8462913290674,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
100,293.5584341393563,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
101,297.9792770619434,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
102,299.8403260537213,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
103,301.64932546219416,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
104,302.69674958960695,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
105,307.2194961281701,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
106,312.4278011806009,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
107,313.98528573115885,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
108,315.4756160894757,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
109,321.1601343091136,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
110,322.1445586724826,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
111,323.466969557512,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
112,324.8628660517396,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
113,327.44390126190547,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
114,331.4744675826634,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
115,336.84185042839067,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
116,338.3399928508066,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
117,339.8582167253636,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
118,344.6617029402523,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
119,349.31626087069617,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
120,350.4084193491921,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
121,351.87864902535927,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
122,353.4889004887188,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
123,356.017574977265,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
124,359.74375495311443,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
125,361.28936169580464,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
126,363.33133057897385,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
127,364.736024114089,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
128,366.2127102883313,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
129,367.99357548174027,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
130,378.4366802499655,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
131,379.87297534653237,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
132,381.4844686171865,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
133,383.4435294495365,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
134,384.95611681486366,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
135,385.86130084597426,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
136,387.222890222388,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
137,388.84612835423223,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
138,393.427743844434,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
139,397.9187362096143,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
140,399.98511987619486,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
141,401.8392286005332,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
142,407.5814603868962,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
143,408.9472455023511,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
144,410.51386919336665,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
145,411.9722678042788,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
146,413.26273607018504,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
147,418.3877057895348,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
148,419.8613648181523,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
149,420.64382762504175,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
150,422.07671005882673,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
151,423.7165796274818,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
152,425.06988249446135,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
153,430.3287454309386,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
154,431.3013069307036,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
155,432.1386417345886,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
156,433.88921848092724,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
157,436.161006432647,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
158,437.5816981676686,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
159,438.62173865627216,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
160,439.91844221437066,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
161,441.683199201189,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
162,442.90454630260945,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
163,444.31933627755916,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
164,449.1485456850233,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
165,456.32842668924604,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
166,457.90389306410293,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
167,462.06536727488253,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
168,464.05728691054827,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
169,465.6715392113711,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
170,466.5702869308263,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
171,467.43904621026167,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
172,469.53600455911203,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
173,470.77365547810166,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
174,475.6003393693758,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
175,476.7690152374844,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
176,483.8514272124823,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
177,488.38056709001745,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
178,489.66176157795616,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
179,491.398821593663,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
180,498.58078242968656,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
181,500.3090849416905,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
182,504.49977331342774,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
183,505.41523174224443,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
184,506.46415270952355,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
185,508.8007003364678,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
186,510.26422794367284,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
187,511.5622897003749,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
188,512.6231445314074,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
189,513.6689855554737,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
190,515.4350571672994,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
191,520.1063104117234,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
192,521.525193449492,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
193,522.4566961777302,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
194,529.8062263187069,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
195,530.866917883961,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
196,532.6881830282937,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
197,533.7796307537687,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
198,535.6643140758732,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
199,537.0697590831223,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
200,538.4285261762479,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
201,541.8474371212012,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
202,544.3238901010053,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
203,545.6368332489347,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
204,547.0109120581222,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
205,547.9316133644894,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
206,549.4975675626614,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
207,550.9700100394839,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
208,552.0495722005649,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
209,553.7649721191589,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
210,555.7920205616825,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
211,562.5592076160458,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
212,564.1608791107861,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
213,564.5060559381495,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
214,568.9239551796294,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
215,570.0511147824636,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
216,572.4199841324529,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
217,573.6146105267582,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
218,575.8072471409288,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
219,577.0390034720982,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
220,581.9465762659016,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
221,583.2360882191672,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
222,584.5617059034655,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
223,585.9845632049883,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
224,586.7427718912502,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
225,588.139663266248,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
226,592.5713583002255,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
227,593.974714682231,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
228,601.6021367359326,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
229,602.5791678863874,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
230,603.625618903579,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
231,604.6162184937532,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
232,606.383460422109,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
233,608.4132173111873,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
234,609.3895751547201,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
235,613.5997786756371,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
236,620.2728936722275,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
237,624.2699000181779,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
238,626.0192834276544,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
239,627.268396850783,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
240,628.3258623594604,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
241,632.2251411671159,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
242,633.5468582522517,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
243,635.5238003106055,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
244,637.3971931598373,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
245,637.9255139808225,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
246,638.9279382668567,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
247,640.6947946688257,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
248,641.9454996657053,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
249,643.2788837813979,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
250,644.990578229748,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
251,646.3481915955016,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
252,647.7617530042892,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
253,648.7864008887824,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
254,655.7094630223556,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
255,656.9640845994605,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
256,658.1756144186054,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
257,659.663845972964,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
258,660.7167325952793,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
259,662.2965864311004,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
260,664.244604652273,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
261,665.342763095599,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
262,668.9758488202351,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
263,670.3235852058626,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
264,674.3558978101232,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
265,676.1396743636267,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
266,677.230180668764,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
267,677.8004447462214,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
268,679.7421978825282,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
269,684.0135498138694,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
270,684.9726298620984,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
271,686.163223587728,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
272,687.9615431847037,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
273,689.3689413622724,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
274,690.4747350323504,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
275,694.5339086998732,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
276,704.0338392955254,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
277,708.26907088511,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
278,709.2295885702844,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
279,712.7493834701013,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
280,714.0827718206694,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
281,716.112396454052,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
282,717.4825697031002,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
283,718.7427865454858,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
284,719.6971009883656,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
285,727.0564032300495,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
286,728.4054815889341,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
287,728.7587497956141,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
288,730.4164821227564,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
289,731.4173549185986,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
290,732.8180527144998,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
291,737.0529289122653,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
292,738.5804211713738,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
293,739.9095236740419,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
294,743.8950131424737,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
295,745.3449895506118,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
296,746.4993058994323,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
297,752.8876215672025,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
298,754.3223704717127,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
299,755.8393089760378,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
300,756.7682484399509,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
301,758.1017292464128,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
302,758.9002382248924,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
303,760.2823669835121,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
304,764.3075227241802,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
305,766.0875400998362,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
306,767.2184721555395,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
307,768.2814618065092,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
308,769.6934072526244,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
309,771.0708393136782,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
310,772.9616175657571,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
311,774.1177446279405,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
312,775.0478470965805,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
313,775.9997119631714,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
314,777.2997485295925,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
315,779.157076949189,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
316,780.3489250041818,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
317,784.2888226124655,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
318,785.7390897007151,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
319,794.4837918698931,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
320,795.6065961561624,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
321,797.2634700380356,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
322,798.7075701662963,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
323,799.6543362108977,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
324,801.604246462982,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
325,802.5419848784184,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
326,803.2430962042702,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
327,804.7622391126617,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
328,805.8616356670948,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
329,810.0818048864071,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
330,811.1843588465064,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
331,812.7711083891095,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
332,814.045913607511,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
333,814.8705396258727,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
334,816.7277377143947,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
335,818.3806688663617,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
336,819.2046421708238,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
337,820.7218984438693,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
338,824.5262938716297,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
339,826.0392873765744,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
340,826.9058109540808,10000.0,RS-detection + Illinois-affinage,4,35,20260516_230419
