n,partie_imaginaire,sauvegarde_le
1063,1492.1800905440166,2026-04-25T18:01:52.452685
1064,1493.3308354212704,2026-04-25T18:01:52.452685
1065,1494.155368613689,2026-04-25T18:01:52.452685
1066,1495.7688329789419,2026-04-25T18:01:52.452685
1067,1497.0655055717102,2026-04-25T18:01:52.452685
1068,1497.7473609331212,2026-04-25T18:01:52.452685
1069,1499.6408247466197,2026-04-25T18:01:52.452685
1070,1500.351951516603,2026-04-25T18:01:52.452685
1071,1501.1193249221315,2026-04-25T18:01:52.452685
1072,1502.3460632923989,2026-04-25T18:01:52.452685
1073,1503.0909331266803,2026-04-25T18:01:52.452685
1074,1505.2615296546721,2026-04-25T18:01:52.452685
1075,1506.1529861381132,2026-04-25T18:01:52.452685
1076,1507.4075051638304,2026-04-25T18:01:52.452685
1077,1508.2530310295422,2026-04-25T18:01:52.452685
1078,1509.2804193632232,2026-04-25T18:01:52.452685
1079,1510.3917974464737,2026-04-25T18:01:52.452685
1080,1511.9230054590023,2026-04-25T18:01:52.452685
1081,1512.589764705458,2026-04-25T18:01:52.452685
1082,1513.5897655399187,2026-04-25T18:01:52.452685
1083,1515.708343586874,2026-04-25T18:01:52.452685
1084,1516.4359897187585,2026-04-25T18:01:52.452685
1085,1517.7198062541302,2026-04-25T18:01:52.452685
1086,1518.4147914872538,2026-04-25T18:01:52.452685
1087,1519.7410094939069,2026-04-25T18:01:52.452685
1088,1520.273622220356,2026-04-25T18:01:52.452685
1089,1521.9019090654608,2026-04-25T18:01:52.452685
1090,1523.486047149259,2026-04-25T18:01:52.452685
1091,1524.7248921606222,2026-04-25T18:01:52.452685
1092,1525.227837233792,2026-04-25T18:01:52.452685
1093,1526.5523119103873,2026-04-25T18:01:52.452685
1094,1528.0409304292975,2026-04-25T18:01:52.452685
1095,1529.0344567287011,2026-04-25T18:01:52.452685
1096,1529.3699753651945,2026-04-25T18:01:52.452685
1097,1531.0207429702225,2026-04-25T18:01:52.452685
1098,1532.2223269393921,2026-04-25T18:01:52.452685
1099,1533.8869779132017,2026-04-25T18:01:52.452685
1100,1535.0422774712065,2026-04-25T18:01:52.452685
1101,1535.769502395248,2026-04-25T18:01:52.452685
1102,1536.62070182403,2026-04-25T18:01:52.452685
1103,1537.6510621679447,2026-04-25T18:01:52.452685
1104,1539.3028548555833,2026-04-25T18:01:52.452685
1105,1540.0302701395065,2026-04-25T18:01:52.452685
1106,1541.742248762789,2026-04-25T18:01:52.452685
1107,1542.4965229227664,2026-04-25T18:01:52.452685
1108,1544.1186700545202,2026-04-25T18:01:52.452685
1109,1544.8346082275195,2026-04-25T18:01:52.452685
1110,1546.0911977863134,2026-04-25T18:01:52.452685
1111,1547.2975811214071,2026-04-25T18:01:52.452685
1112,1547.8065638018577,2026-04-25T18:01:52.452685
1113,1548.8713481787254,2026-04-25T18:01:52.452685
1114,1551.2738453264046,2026-04-25T18:01:52.452685
1115,1552.00687283767,2026-04-25T18:01:52.452685
1116,1552.7361053298036,2026-04-25T18:01:52.452685
1117,1554.156519109658,2026-04-25T18:01:52.452685
1118,1554.921285164992,2026-04-25T18:01:52.452685
1119,1556.1629874975529,2026-04-25T18:01:52.452685
1120,1557.3945070176906,2026-04-25T18:01:52.452685
1121,1558.3391528523518,2026-04-25T18:01:52.452685
1122,1559.78115439071,2026-04-25T18:01:52.452685
1123,1560.8764757778097,2026-04-25T18:01:52.452685
1124,1562.4101531801944,2026-04-25T18:01:52.452685
1125,1563.3854009584957,2026-04-25T18:01:52.452685
1126,1564.1779404604315,2026-04-25T18:01:52.452685
1127,1564.91578826226,2026-04-25T18:01:52.452685
1128,1566.2664156015517,2026-04-25T18:01:52.452685
1129,1567.6234507172182,2026-04-25T18:01:52.452685
1130,1569.022477804374,2026-04-25T18:01:52.452685
1131,1570.5092778669207,2026-04-25T18:01:52.452685
1132,1571.045381485538,2026-04-25T18:01:52.452685
1133,1571.8453520880455,2026-04-25T18:01:52.452685
1134,1573.8065633302713,2026-04-25T18:01:52.452685
1135,1574.2309154298637,2026-04-25T18:01:52.452685
1136,1575.6381549520167,2026-04-25T18:01:52.452685
1137,1576.1613523634244,2026-04-25T18:01:52.452685
1138,1578.1188269457828,2026-04-25T18:01:52.452685
1139,1579.5140550677409,2026-04-25T18:01:52.452685
1140,1580.3720816254718,2026-04-25T18:01:52.452685
1141,1581.363551773002,2026-04-25T18:01:52.452685
1142,1582.3294869441472,2026-04-25T18:01:52.452685
1143,1583.3946934354217,2026-04-25T18:01:52.452685
1144,1584.2348480663761,2026-04-25T18:01:52.452685
1145,1586.2932107503377,2026-04-25T18:01:52.452685
1146,1587.004342107041,2026-04-25T18:01:52.452685
1147,1588.1634040289048,2026-04-25T18:01:52.452685
1148,1589.3579459495577,2026-04-25T18:01:52.452685
1149,1590.835904321394,2026-04-25T18:01:52.452685
1150,1591.2938843735724,2026-04-25T18:01:52.452685
1151,1592.6371670392348,2026-04-25T18:01:52.452685
1152,1593.584808188862,2026-04-25T18:01:52.452685
1153,1594.4426896556906,2026-04-25T18:01:52.452685
1154,1596.4844924096546,2026-04-25T18:01:52.452685
1155,1597.7158959444232,2026-04-25T18:01:52.452685
1156,1598.4207985496703,2026-04-25T18:01:52.452685
1157,1599.6193489504626,2026-04-25T18:01:52.452685
1158,1600.0480449034073,2026-04-25T18:01:52.452685
1159,1601.911946228582,2026-04-25T18:01:52.452685
1160,1602.8154047937264,2026-04-25T18:01:52.452685
1161,1603.6552029961242,2026-04-25T18:01:52.452685
1162,1605.5216466466231,2026-04-25T18:01:52.452685
1163,1606.2934181265741,2026-04-25T18:01:52.452685
1164,1607.556905211983,2026-04-25T18:01:52.452685
1165,1608.8362953050098,2026-04-25T18:01:52.452685
1166,1610.0032641900377,2026-04-25T18:01:52.452685
1167,1610.2538231625745,2026-04-25T18:01:52.452685
1168,1611.4371412695546,2026-04-25T18:01:52.452685
1169,1613.0788554510273,2026-04-25T18:01:52.452685
1170,1614.7106278521615,2026-04-25T18:01:52.452685
1171,1615.5746087189718,2026-04-25T18:01:52.452685
1172,1616.3983948415835,2026-04-25T18:01:52.452685
1173,1617.7346848409852,2026-04-25T18:01:52.452685
1174,1618.5375178319778,2026-04-25T18:01:52.452685
1175,1619.9525012611289,2026-04-25T18:01:52.452685
1176,1620.7743108213886,2026-04-25T18:01:52.452685
1177,1622.098751698023,2026-04-25T18:01:52.452685
1178,1622.9777676994756,2026-04-25T18:01:52.452685
1179,1625.0218566579626,2026-04-25T18:01:52.452685
1180,1625.9870201636213,2026-04-25T18:01:52.452685
1181,1626.3999193116354,2026-04-25T18:01:52.452685
1182,1627.7554412763159,2026-04-25T18:01:52.452685
1183,1628.7153168567634,2026-04-25T18:01:52.452685
1184,1629.6586689549479,2026-04-25T18:01:52.452685
1185,1631.1948145515157,2026-04-25T18:01:52.452685
1186,1632.798183570709,2026-04-25T18:01:52.452685
1187,1633.5125168897373,2026-04-25T18:01:52.452685
1188,1634.516822662067,2026-04-25T18:01:52.452685
1189,1635.718366326214,2026-04-25T18:01:52.452685
1190,1637.0891901733708,2026-04-25T18:01:52.452685
1191,1637.994643586013,2026-04-25T18:01:52.452685
1192,1638.599658304214,2026-04-25T18:01:52.452685
1193,1639.8212357298303,2026-04-25T18:01:52.452685
1194,1641.8998190085044,2026-04-25T18:01:52.452685
1195,1642.4897798223783,2026-04-25T18:01:52.452685
1196,1644.1520659597375,2026-04-25T18:01:52.452685
1197,1644.713745774668,2026-04-25T18:01:52.452685
1198,1645.5737603627663,2026-04-25T18:01:52.452685
1199,1646.624866593179,2026-04-25T18:01:52.452685
1200,1648.2705982225318,2026-04-25T18:01:52.452685
1201,1649.1185354092402,2026-04-25T18:01:52.452685
1202,1650.4169889830482,2026-04-25T18:01:52.452685
1203,1651.732693341396,2026-04-25T18:01:52.452685
1204,1652.6710658996012,2026-04-25T18:01:52.452685
1205,1654.205896759371,2026-04-25T18:01:52.452685
1206,1654.726652393322,2026-04-25T18:01:52.452685
1207,1655.8227756767717,2026-04-25T18:01:52.452685
1208,1657.1142363997633,2026-04-25T18:01:52.452685
1209,1657.5671011793215,2026-04-25T18:01:52.452685
1210,1660.019980337999,2026-04-25T18:01:52.452685
1211,1660.8600568333009,2026-04-25T18:01:52.452685
1212,1661.8368928840966,2026-04-25T18:01:52.452685
1213,1662.3772025492801,2026-04-25T18:01:52.452685
1214,1664.0572654181099,2026-04-25T18:01:52.452685
1215,1664.9680044863649,2026-04-25T18:01:52.452685
1216,1665.877640414486,2026-04-25T18:01:52.452685
1217,1667.2411250517114,2026-04-25T18:01:52.452685
1218,1668.3682293274017,2026-04-25T18:01:52.452685
1219,1669.669728452399,2026-04-25T18:01:52.452685
1220,1671.047182433303,2026-04-25T18:01:52.452685
1221,1671.9842593337262,2026-04-25T18:01:52.452685
1222,1672.963370830781,2026-04-25T18:01:52.452685
1223,1673.6874453339053,2026-04-25T18:01:52.452685
1224,1674.6484620970095,2026-04-25T18:01:52.452685
1225,1676.3624863239504,2026-04-25T18:01:52.452685
1226,1677.6912271415265,2026-04-25T18:01:52.452685
1227,1678.6303680910635,2026-04-25T18:01:52.452685
1228,1680.0779467168097,2026-04-25T18:01:52.452685
1229,1680.504770112847,2026-04-25T18:01:52.452685
1230,1681.8123201742662,2026-04-25T18:01:52.452685
1231,1683.2732892606666,2026-04-25T18:01:52.452685
1232,1684.1716568370641,2026-04-25T18:01:52.452685
1233,1684.558863252537,2026-04-25T18:01:52.452685
1234,1686.4211219478382,2026-04-25T18:01:52.452685
1235,1688.0801426931764,2026-04-25T18:01:52.452685
1236,1688.9338685097848,2026-04-25T18:01:52.452685
1237,1689.7031542561797,2026-04-25T18:01:52.452685
1238,1691.0515599168932,2026-04-25T18:01:52.452685
1239,1691.515192892035,2026-04-25T18:01:52.452685
1240,1693.0530209301971,2026-04-25T18:01:52.452685
1241,1694.017564652608,2026-04-25T18:01:52.452685
1242,1695.8325544741874,2026-04-25T18:01:52.452685
1243,1696.6549974397858,2026-04-25T18:01:52.452685
1244,1697.342514286564,2026-04-25T18:01:52.452685
1245,1699.229547187643,2026-04-25T18:01:52.452685
1246,1699.9668172668637,2026-04-25T18:01:52.452685
1247,1700.820303245006,2026-04-25T18:01:52.452685
1248,1701.8255509970475,2026-04-25T18:01:52.452685
1249,1702.9232497644907,2026-04-25T18:01:52.452685
1250,1704.29141242668,2026-04-25T18:01:52.452685
1251,1706.2560324315605,2026-04-25T18:01:52.452685
1252,1706.6156650350258,2026-04-25T18:01:52.452685
1253,1707.9123124933246,2026-04-25T18:01:52.452685
1254,1708.5121161784032,2026-04-25T18:01:52.452685
1255,1709.7808422985804,2026-04-25T18:01:52.452685
1256,1711.1376032585927,2026-04-25T18:01:52.452685
1257,1712.1553976543223,2026-04-25T18:01:52.452685
1258,1713.055341727513,2026-04-25T18:01:52.452685
1259,1714.7171452554944,2026-04-25T18:01:52.452685
1260,1715.8252830398208,2026-04-25T18:01:52.452685
1261,1716.7699837173948,2026-04-25T18:01:52.452685
1262,1717.9744850661586,2026-04-25T18:01:52.452685
1263,1718.9541524985837,2026-04-25T18:01:52.452685
1264,1719.724469321831,2026-04-25T18:01:52.452685
1265,1720.4980709475867,2026-04-25T18:01:52.452685
1266,1722.8446617399159,2026-04-25T18:01:52.452685
1267,1723.5328226312597,2026-04-25T18:01:52.452685
1268,1724.7339587376584,2026-04-25T18:01:52.452685
1269,1725.6386280199738,2026-04-25T18:01:52.452685
1270,1726.6057007398854,2026-04-25T18:01:52.452685
1271,1728.1665067609654,2026-04-25T18:01:52.452685
1272,1728.644486480372,2026-04-25T18:01:52.452685
1273,1730.0238725447791,2026-04-25T18:01:52.452685
1274,1731.014193761857,2026-04-25T18:01:52.452685
1275,1732.430169859257,2026-04-25T18:01:52.452685
1276,1733.8408250214302,2026-04-25T18:01:52.452685
1277,1735.175466021101,2026-04-25T18:01:52.452685
1278,1735.6247153428706,2026-04-25T18:01:52.452685
1279,1736.3056627332378,2026-04-25T18:01:52.452685
1280,1737.8938847869288,2026-04-25T18:01:52.452685
1281,1738.783237588816,2026-04-25T18:01:52.452685
1282,1740.1691156801407,2026-04-25T18:01:52.452685
1283,1741.7791678087272,2026-04-25T18:01:52.452685
1284,1742.467680720782,2026-04-25T18:01:52.452685
1285,1743.4264368587217,2026-04-25T18:01:52.452685
1286,1744.7215119376997,2026-04-25T18:01:52.452685
1287,1746.0974985956325,2026-04-25T18:01:52.452685
1288,1746.595456627128,2026-04-25T18:01:52.452685
1289,1747.7816955277524,2026-04-25T18:01:52.452685
1290,1748.5639873810803,2026-04-25T18:01:52.452685
1291,1750.822818489839,2026-04-25T18:01:52.452685
1292,1751.617794946251,2026-04-25T18:01:52.452685
1293,1752.511511140666,2026-04-25T18:01:52.452685
1294,1753.6613552431397,2026-04-25T18:01:52.452685
1295,1754.763369874253,2026-04-25T18:01:52.452685
1296,1755.1696940681425,2026-04-25T18:01:52.452685
1297,1757.0465184607233,2026-04-25T18:01:52.452685
1298,1757.984077032818,2026-04-25T18:01:52.452685
1299,1759.2400856466818,2026-04-25T18:01:52.452685
1300,1760.2151662427625,2026-04-25T18:01:52.452685
1301,1761.854899938728,2026-04-25T18:01:52.452685
1302,1762.4976888706608,2026-04-25T18:01:52.452685
1303,1763.719121496287,2026-04-25T18:01:52.452685
1304,1764.5914768490918,2026-04-25T18:01:52.452685
1305,1765.4004939917838,2026-04-25T18:01:52.452685
1306,1766.676243599478,2026-04-25T18:01:52.452685
1307,1768.2959711363412,2026-04-25T18:01:52.452685
1308,1769.940952051636,2026-04-25T18:01:52.452685
1309,1770.2436773121972,2026-04-25T18:01:52.452685
1310,1771.2129449835465,2026-04-25T18:01:52.452685
1311,1772.3280003635912,2026-04-25T18:01:52.452685
1312,1773.8949155107036,2026-04-25T18:01:52.452685
1313,1774.6604309900235,2026-04-25T18:01:52.452685
1314,1775.3419875737472,2026-04-25T18:01:52.452685
1315,1777.2558602240579,2026-04-25T18:01:52.452685
1316,1778.0417347622492,2026-04-25T18:01:52.452685
1317,1779.552270809179,2026-04-25T18:01:52.452685
1318,1780.6652284929985,2026-04-25T18:01:52.452685
1319,1781.3556377228194,2026-04-25T18:01:52.452685
1320,1782.4390673200203,2026-04-25T18:01:52.452685
1321,1783.0848295199467,2026-04-25T18:01:52.452685
1322,1784.6079463966128,2026-04-25T18:01:52.452685
1323,1786.3422011793425,2026-04-25T18:01:52.452685
1324,1787.0492730868161,2026-04-25T18:01:52.452685
1325,1788.215123479633,2026-04-25T18:01:52.452685
1326,1789.2421799636845,2026-04-25T18:01:52.452685
1327,1790.4495623697837,2026-04-25T18:01:52.452685
1328,1791.2544098187955,2026-04-25T18:01:52.452685
1329,1792.6161027351982,2026-04-25T18:01:52.452685
1330,1793.5253906524097,2026-04-25T18:01:52.452685
1331,1794.1784820072558,2026-04-25T18:01:52.452685
1332,1796.4651405374307,2026-04-25T18:01:52.452685
1333,1797.3763356711368,2026-04-25T18:01:52.452685
1334,1798.1470674580758,2026-04-25T18:01:52.452685
1335,1799.2316472097373,2026-04-25T18:01:52.452685
1336,1800.0247240197393,2026-04-25T18:01:52.452685
1337,1801.309636945288,2026-04-25T18:01:52.452685
1338,1802.3012834914505,2026-04-25T18:01:52.452685
1339,1803.7968438133657,2026-04-25T18:01:52.452685
1340,1804.9041609748122,2026-04-25T18:01:52.452685
1341,1806.2896670194978,2026-04-25T18:01:52.452685
1342,1806.5783917509639,2026-04-25T18:01:52.452685
1343,1808.714431865475,2026-04-25T18:01:52.452685
1344,1809.1192737882873,2026-04-25T18:01:52.452685
1345,1810.1088929879859,2026-04-25T18:01:52.452685
1346,1810.8737191588548,2026-04-25T18:01:52.452685
1347,1812.4200770021055,2026-04-25T18:01:52.452685
1348,1814.0241403476155,2026-04-25T18:01:52.452685
1349,1814.973082363496,2026-04-25T18:01:52.452685
1350,1816.3386112196747,2026-04-25T18:01:52.452685
1351,1816.758023365351,2026-04-25T18:01:52.452685
1352,1817.7106085633425,2026-04-25T18:01:52.452685
1353,1819.2603340994883,2026-04-25T18:01:52.452685
1354,1820.187882186811,2026-04-25T18:01:52.452685
1355,1821.3057083652038,2026-04-25T18:01:52.452685
1356,1822.4276714403027,2026-04-25T18:01:52.452685
1357,1823.7662658957734,2026-04-25T18:01:52.452685
1358,1825.2136768930134,2026-04-25T18:01:52.452685
1359,1825.9156836149284,2026-04-25T18:01:52.452685
1360,1826.7954552714925,2026-04-25T18:01:52.452685
1361,1828.2112704999734,2026-04-25T18:01:52.452685
1362,1828.621091758031,2026-04-25T18:01:52.452685
1363,1829.8325297099398,2026-04-25T18:01:52.452685
1364,1831.9363799018151,2026-04-25T18:01:52.452685
1365,1832.9849402437314,2026-04-25T18:01:52.452685
1366,1833.2732390327303,2026-04-25T18:01:52.452685
1367,1834.7215597486086,2026-04-25T18:01:52.452685
1368,1835.8837544376927,2026-04-25T18:01:52.452685
1369,1836.8276725159574,2026-04-25T18:01:52.452685
1370,1838.0869433056444,2026-04-25T18:01:52.452685
1371,1838.6402887076508,2026-04-25T18:01:52.452685
1372,1840.1955634733572,2026-04-25T18:01:52.452685
1373,1841.4785825706433,2026-04-25T18:01:52.452685
1374,1842.875955278667,2026-04-25T18:01:52.452685
1375,1843.7710577430692,2026-04-25T18:01:52.452685
1376,1844.7590436500957,2026-04-25T18:01:52.452685
1377,1845.4175341464247,2026-04-25T18:01:52.452685
1378,1846.3532534205162,2026-04-25T18:01:52.452685
1379,1848.3309806223838,2026-04-25T18:01:52.452685
1380,1848.7227609108907,2026-04-25T18:01:52.452685
1381,1850.6011840476515,2026-04-25T18:01:52.452685
1382,1851.4003619945897,2026-04-25T18:01:52.452685
1383,1852.342204733386,2026-04-25T18:01:52.452685
1384,1853.5193429209896,2026-04-25T18:01:52.452685
1385,1854.8556321159865,2026-04-25T18:01:52.452685
1386,1855.5929349370556,2026-04-25T18:01:52.452685
1387,1856.3891791535236,2026-04-25T18:01:52.452685
1388,1857.49807481488,2026-04-25T18:01:52.452685
1389,1859.4952715687946,2026-04-25T18:01:52.452685
1390,1860.5413881093368,2026-04-25T18:01:52.452685
1391,1861.3796715472329,2026-04-25T18:01:52.452685
1392,1862.1214649289443,2026-04-25T18:01:52.452685
1393,1863.4254648450965,2026-04-25T18:01:52.452685
1394,1864.3539813357463,2026-04-25T18:01:52.452685
1395,1865.3674337940581,2026-04-25T18:01:52.452685
1396,1866.8365470186084,2026-04-25T18:01:52.452685
1397,1868.0851909986093,2026-04-25T18:01:52.452685
1398,1868.7067456844081,2026-04-25T18:01:52.452685
1399,1870.421471768311,2026-04-25T18:01:52.452685
1400,1871.416043098407,2026-04-25T18:01:52.452685
1401,1872.4415664281928,2026-04-25T18:01:52.452685
1402,1872.8656676379676,2026-04-25T18:01:52.452685
1403,1874.5083614126602,2026-04-25T18:01:52.452685
1404,1874.9137740100396,2026-04-25T18:01:52.452685
1405,1877.0950641673398,2026-04-25T18:01:52.452685
1406,1878.0222514827533,2026-04-25T18:01:52.452685
1407,1879.1533030904611,2026-04-25T18:01:52.452685
1408,1880.0823254189945,2026-04-25T18:01:52.452685
1409,1880.6117664796568,2026-04-25T18:01:52.452685
1410,1882.3219747973847,2026-04-25T18:01:52.452685
1411,1883.4087242695182,2026-04-25T18:01:52.452685
1412,1884.005778349667,2026-04-25T18:01:52.452685
1413,1885.1980751302583,2026-04-25T18:01:52.452685
1414,1887.05389480689,2026-04-25T18:01:52.452685
1415,1887.8088414168321,2026-04-25T18:01:52.452685
1416,1888.9381826365795,2026-04-25T18:01:52.452685
1417,1890.3481286142446,2026-04-25T18:01:52.452685
1418,1890.6121285879333,2026-04-25T18:01:52.452685
1419,1891.678510539729,2026-04-25T18:01:52.452685
1420,1892.867701335791,2026-04-25T18:01:52.452685
1421,1894.5585375724295,2026-04-25T18:01:52.452685
1422,1895.6971556535846,2026-04-25T18:01:52.452685
1423,1896.585494347169,2026-04-25T18:01:52.452685
1424,1897.513692859712,2026-04-25T18:01:52.452685
1425,1898.8293728186793,2026-04-25T18:01:52.452685
1426,1900.006144829144,2026-04-25T18:01:52.452685
1427,1900.5718842724148,2026-04-25T18:01:52.452685
1428,1901.8913057506,2026-04-25T18:01:52.452685
1429,1902.8050592066802,2026-04-25T18:01:52.452685
1430,1904.0893253233519,2026-04-25T18:01:52.452685
1431,1906.102756198182,2026-04-25T18:01:52.452685
1432,1906.5976780037663,2026-04-25T18:01:52.452685
1433,1907.3327801239097,2026-04-25T18:01:52.452685
1434,1908.4330630450518,2026-04-25T18:01:52.452685
1435,1909.4659300259825,2026-04-25T18:01:52.452685
1436,1910.7336596158914,2026-04-25T18:01:52.452685
1437,1911.7046909431722,2026-04-25T18:01:52.452685
1438,1913.1824897758831,2026-04-25T18:01:52.452685
1439,1914.352300051674,2026-04-25T18:01:52.452685
1440,1915.054629333347,2026-04-25T18:01:52.452685
1441,1916.6063718395194,2026-04-25T18:01:52.452685
1442,1917.3447040415665,2026-04-25T18:01:52.452685
1443,1918.7864989098566,2026-04-25T18:01:52.452685
1444,1919.2077783978052,2026-04-25T18:01:52.452685
1445,1919.9374573712173,2026-04-25T18:01:52.452685
1446,1922.1016256219937,2026-04-25T18:01:52.452685
1447,1923.2808379364174,2026-04-25T18:01:52.452685
1448,1924.0558311014408,2026-04-25T18:01:52.452685
1449,1925.2319879754066,2026-04-25T18:01:52.452685
1450,1926.2115830798941,2026-04-25T18:01:52.452685
1451,1926.8200927948715,2026-04-25T18:01:52.452685
1452,1928.4175185495196,2026-04-25T18:01:52.452685
1453,1929.4875601805763,2026-04-25T18:01:52.452685
1454,1930.2583871803874,2026-04-25T18:01:52.452685
1455,1931.7600694365244,2026-04-25T18:01:52.452685
1456,1932.875754549947,2026-04-25T18:01:52.452685
1457,1934.416436369152,2026-04-25T18:01:52.452685
1458,1934.9079434343657,2026-04-25T18:01:52.452685
1459,1935.9248488037458,2026-04-25T18:01:52.452685
1460,1936.873093814279,2026-04-25T18:01:52.452685
1461,1937.96863349802,2026-04-25T18:01:52.452685
1462,1939.0500291505443,2026-04-25T18:01:52.452685
1463,1940.97732670586,2026-04-25T18:01:52.452685
1464,1941.8228622157803,2026-04-25T18:01:52.452685
1465,1942.633568692246,2026-04-25T18:01:52.452685
1466,1943.3679474492526,2026-04-25T18:01:52.452685
1467,1945.153796306368,2026-04-25T18:01:52.452685
1468,1945.9227169494832,2026-04-25T18:01:52.452685
1469,1946.6099453618774,2026-04-25T18:01:52.452685
1470,1947.9170477377036,2026-04-25T18:01:52.452685
1471,1949.0300300736067,2026-04-25T18:01:52.452685
1472,1950.743201552863,2026-04-25T18:01:52.452685
1473,1951.536695873055,2026-04-25T18:01:52.452685
1474,1952.8501292118658,2026-04-25T18:01:52.452685
1475,1953.4485563251358,2026-04-25T18:01:52.452685
1476,1954.4185881752142,2026-04-25T18:01:52.452685
1477,1955.3158092837182,2026-04-25T18:01:52.452685
1478,1956.8481645782153,2026-04-25T18:01:52.452685
1479,1958.3144035551204,2026-04-25T18:01:52.452685
1480,1958.851883463195,2026-04-25T18:01:52.452685
1481,1960.4188452693818,2026-04-25T18:01:52.452685
1482,1961.3592778800146,2026-04-25T18:01:52.452685
1483,1962.23357184858,2026-04-25T18:01:52.452685
1484,1963.6211845732018,2026-04-25T18:01:52.452685
1485,1964.3573909380957,2026-04-25T18:01:52.452685
1486,1965.377829505104,2026-04-25T18:01:52.452685
1487,1966.1176585740743,2026-04-25T18:01:52.452685
1488,1968.4716020194205,2026-04-25T18:01:52.452685
1489,1969.047617546528,2026-04-25T18:01:52.452685
1490,1970.3050095170338,2026-04-25T18:01:52.452685
1491,1970.855547579946,2026-04-25T18:01:52.452685
1492,1971.9703128048116,2026-04-25T18:01:52.452685
1493,1973.1826634059385,2026-04-25T18:01:52.452685
1494,1974.3472019101202,2026-04-25T18:01:52.452685
1495,1975.0806103022671,2026-04-25T18:01:52.452685
1496,1977.17394369804,2026-04-25T18:01:52.452685
1497,1977.2714461997466,2026-04-25T18:01:52.452685
1498,1978.8014481677317,2026-04-25T18:01:52.452685
1499,1980.3717722870513,2026-04-25T18:01:52.452685
1500,1980.9100430910241,2026-04-25T18:01:52.452685
1501,1981.7487688972635,2026-04-25T18:01:52.452685
1502,1982.6632791952766,2026-04-25T18:01:52.452685
1503,1983.9238046222606,2026-04-25T18:01:52.452685
1504,1985.4165401745267,2026-04-25T18:01:52.452685
1505,1986.757107716415,2026-04-25T18:01:52.452685
1506,1987.8734733607243,2026-04-25T18:01:52.452685
1507,1988.251876807356,2026-04-25T18:01:52.452685
1508,1989.7020027080218,2026-04-25T18:01:52.452685
1509,1990.478352526427,2026-04-25T18:01:52.452685
1510,1992.0017063935277,2026-04-25T18:01:52.452685
1511,1992.7849878751574,2026-04-25T18:01:52.452685
1512,1993.57749313826,2026-04-25T18:01:52.452685
1513,1995.1687396118884,2026-04-25T18:01:52.452685
1514,1996.7961769661883,2026-04-25T18:01:52.452685
1515,1997.3909140596115,2026-04-25T18:01:52.452685
1516,1998.279006925985,2026-04-25T18:01:52.452685
1517,1999.5457641762678,2026-04-25T18:01:52.452685
1518,2000.4345153024321,2026-04-25T18:01:52.452685
1519,2000.9296206891845,2026-04-25T18:01:52.452685
1520,2002.8964083743617,2026-04-25T18:01:52.452685
1521,2004.1396692332703,2026-04-25T18:01:52.452685
1522,2005.0778481240989,2026-04-25T18:01:52.452685
1523,2005.9009348857855,2026-04-25T18:01:52.452685
1524,2007.125180170301,2026-04-25T18:01:52.452685
1525,2008.4182403302623,2026-04-25T18:01:52.452685
1526,2009.1766341229497,2026-04-25T18:01:52.452685
1527,2010.1533247675593,2026-04-25T18:01:52.452685
1528,2011.02070507365,2026-04-25T18:01:52.452685
1529,2012.5389354774215,2026-04-25T18:01:52.452685
1530,2013.8720977139908,2026-04-25T18:01:52.452685
1531,2015.1867286087063,2026-04-25T18:01:52.452685
1532,2016.0296380323753,2026-04-25T18:01:52.452685
1533,2016.8000756558456,2026-04-25T18:01:52.452685
1534,2017.3867672519614,2026-04-25T18:01:52.452685
1535,2019.264600216064,2026-04-25T18:01:52.452685
1536,2019.8843671397553,2026-04-25T18:01:52.452685
1537,2021.196042768893,2026-04-25T18:01:52.452685
1538,2022.545617684688,2026-04-25T18:01:52.452685
1539,2023.5729117771007,2026-04-25T18:01:52.452685
1540,2024.488262157951,2026-04-25T18:01:52.452685
1541,2025.8789062024814,2026-04-25T18:01:52.452685
1542,2026.738258912152,2026-04-25T18:01:52.452685
1543,2027.5733170559977,2026-04-25T18:01:52.452685
1544,2028.5824593540399,2026-04-25T18:01:52.452685
1545,2029.3854795509667,2026-04-25T18:01:52.452685
1546,2031.7505506906189,2026-04-25T18:01:52.452685
1547,2032.4207808562865,2026-04-25T18:01:52.452685
1548,2033.0178927456698,2026-04-25T18:01:52.452685
1549,2034.554828788956,2026-04-25T18:01:52.452685
1550,2035.0774400963041,2026-04-25T18:01:52.452685
1551,2036.5275264833701,2026-04-25T18:01:52.452685
1552,2037.217111094341,2026-04-25T18:01:52.452685
1553,2038.8417382508678,2026-04-25T18:01:52.452685
1554,2039.4432187401044,2026-04-25T18:01:52.452685
1555,2040.8391196731382,2026-04-25T18:01:52.452685
1556,2042.3445862506044,2026-04-25T18:01:52.452685
1557,2043.217116563324,2026-04-25T18:01:52.452685
1558,2044.1215932916675,2026-04-25T18:01:52.452685
1559,2045.0373208598148,2026-04-25T18:01:52.452685
1560,2045.8027604315619,2026-04-25T18:01:52.452685
1561,2047.0983363456073,2026-04-25T18:01:52.452685
1562,2048.454094066161,2026-04-25T18:01:52.452685
1563,2049.8475256057163,2026-04-25T18:01:52.452685
1564,2050.906055384685,2026-04-25T18:01:52.452685
1565,2051.718388196256,2026-04-25T18:01:52.452685
