n,partie_imaginaire,T_MAX,methode,n_workers,precision_dps,calcule_le
803,1542.4965229227664,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
804,1547.297581121407,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
805,1547.8065638018575,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
806,1548.8713481787254,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
807,1552.7361053298039,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
808,1554.156519109658,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
809,1554.9212851649918,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
810,1556.1629874975529,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
811,1557.3945070176906,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
812,1558.339152852352,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
813,1559.7811543907103,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
814,1560.8764757778094,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
815,1562.4101531801944,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
816,1563.3854009584957,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
817,1566.2664156015514,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
818,1567.6234507172162,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
819,1569.0224778043741,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
820,1570.509277866921,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
821,1571.0453814855382,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
822,1571.8453520880453,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
823,1573.8065633302715,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
824,1574.230915429864,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
825,1575.6381549520165,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
826,1576.1613523634242,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
827,1578.1188269457828,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
828,1579.5140550677409,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
829,1580.3720816254715,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
830,1581.3635517730017,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
831,1582.3294869441472,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
832,1583.3946934354217,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
833,1584.2348480663761,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
834,1586.2932107503377,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
835,1587.0043421070413,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
836,1588.1634040289048,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
837,1589.3579459495577,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
838,1590.835904321394,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
839,1591.2938843735724,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
840,1592.6371670392348,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
841,1593.5848081888619,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
842,1594.4426896556906,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
843,1596.4844924096546,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
844,1597.7158959444232,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
845,1598.4207985496703,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
846,1599.6193489504628,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
847,1600.0480449034073,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
848,1601.9119462285823,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
849,1602.8154047937267,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
850,1603.6552029961242,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
851,1605.5216466466234,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
852,1606.2934181265741,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
853,1607.556905211983,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
854,1608.83629530501,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
855,1610.0032641900386,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
856,1610.2538231625745,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
857,1611.4371412695548,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
858,1613.0788554510275,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
859,1614.7106278521615,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
860,1615.574608718972,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
861,1616.3983948415837,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
862,1617.7346848409852,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
863,1618.5375178319775,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
864,1619.9525012611289,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
865,1620.7743108213886,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
866,1622.0987516980229,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
867,1622.9777676994756,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
868,1625.0218566579629,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
869,1625.9870201636213,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
870,1626.3999193116356,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
871,1627.7554412763157,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
872,1628.7153168567634,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
873,1629.6586689549476,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
874,1631.1948145515157,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
875,1632.798183570709,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
876,1633.5125168897373,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
877,1634.5168226620672,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
878,1635.7183663262138,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
879,1637.089190173371,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
880,1637.9946435860131,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
881,1638.5996583042138,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
882,1639.8212357298303,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
883,1641.8998190085047,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
884,1642.489779822378,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
885,1645.573760362766,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
886,1646.624866593179,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
887,1648.2705982225318,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
888,1649.1185354092402,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
889,1650.4169889830484,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
890,1651.7326933413958,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
891,1652.6710658996012,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
892,1654.2058967593712,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
893,1654.7266523933217,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
894,1655.8227756767717,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
895,1660.019980337999,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
896,1660.8600568333009,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
897,1664.05726541811,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
898,1664.968004486365,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
899,1665.8776404144862,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
900,1667.2411250517112,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
901,1668.3682293274019,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
902,1669.6697284523461,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
903,1671.0471824333033,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
904,1671.9842593337262,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
905,1672.963370830781,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
906,1673.6874453339053,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
907,1674.6484620970098,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
908,1676.3624863239504,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
909,1677.6912271415265,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
910,1678.6303680910637,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
911,1680.0779467168097,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
912,1680.5047701128472,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
913,1681.812320174266,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
914,1683.2732892606668,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
915,1684.1716568370648,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
916,1684.5588632525373,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
917,1686.4211219478382,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
918,1688.0801426931766,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
919,1688.9338685097846,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
920,1689.7031542561797,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
921,1691.051559916893,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
922,1691.5151928920352,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
923,1693.0530209301971,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
924,1694.017564652608,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
925,1695.8325544741874,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
926,1696.6549974397856,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
927,1697.342514286564,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
928,1699.229547187643,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
929,1699.9668172668637,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
930,1700.8203032450062,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
931,1701.8255509970475,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
932,1702.9232497644905,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
933,1704.2914124266797,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
934,1706.2560324315602,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
935,1706.615665035026,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
936,1707.9123124933244,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
937,1708.5121161784032,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
938,1709.7808422985806,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
939,1711.137603258593,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
940,1712.1553976543223,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
941,1713.0553417275132,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
942,1714.7171452554944,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
943,1715.8252830398205,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
944,1716.769983717395,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
945,1717.9744850661584,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
946,1718.9541524985837,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
947,1719.724469321831,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
948,1720.4980709475865,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
949,1722.8446617399156,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
950,1723.53282263126,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
951,1724.7339587376582,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
952,1725.6386280199738,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
953,1726.6057007398854,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
954,1728.1665067609654,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
955,1728.644486480372,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
956,1730.0238725447791,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
957,1731.014193761857,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
958,1732.430169859257,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
959,1733.84082502143,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
960,1736.305662733238,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
961,1737.8938847869285,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
962,1738.783237588816,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
963,1740.1691156801405,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
964,1741.7791678087274,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
965,1742.4676807207818,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
966,1743.4264368587217,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
967,1744.7215119376997,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
968,1747.7816955277524,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
969,1748.5639873810803,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
970,1750.8228184898392,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
971,1751.6177949462513,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
972,1752.511511140666,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
973,1753.6613552431395,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
974,1757.046518460723,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
975,1757.9840770328183,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
976,1759.2400856466818,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
977,1760.2151662427623,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
978,1765.4004939917838,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
979,1766.6762435994779,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
980,1768.2959711363414,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
981,1769.9409520516358,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
982,1772.3280003635914,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
983,1773.8949155107034,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
984,1775.3419875737472,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
985,1777.255860224058,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
986,1778.0417347622492,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
987,1779.552270809179,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
988,1780.6652284929987,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
989,1781.3556377228197,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
990,1782.4390673200205,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
991,1783.0848295199467,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
992,1784.607946396386,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
993,1786.3422011793425,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
994,1787.0492730868161,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
995,1788.215123479633,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
996,1789.2421799636847,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
997,1790.4495623697835,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
998,1791.2544098187955,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
999,1792.6161027351982,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1000,1793.5253906524094,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1001,1794.1784820072555,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1002,1796.465140537431,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1003,1797.3763356711368,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1004,1798.1470674580758,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1005,1799.2316472097373,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1006,1800.024724019739,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1007,1801.309636945288,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1008,1802.3012834914505,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1009,1803.796843813366,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1010,1804.904160974812,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1011,1806.2896670194978,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1012,1806.5783917509639,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1013,1808.7144318654748,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1014,1809.1192737882873,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1015,1810.1088929879857,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1016,1810.8737191588548,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1017,1812.4200770021055,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1018,1814.0241403476155,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1019,1814.973082363496,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1020,1817.7106085633425,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1021,1819.2603340994883,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1022,1820.1878821868113,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1023,1821.3057083652038,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1024,1822.4276714403027,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1025,1823.7662658957734,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1026,1825.2136768930134,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1027,1825.9156836149284,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1028,1826.7954552714928,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1029,1828.2112704999731,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1030,1828.621091758031,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1031,1829.8325297099398,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1032,1831.9363799018151,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1033,1832.9849402437317,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1034,1833.2732390327303,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1035,1834.7215597486086,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1036,1835.8837544376927,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1037,1836.8276725159574,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1038,1838.0869433056446,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1039,1838.6402887076506,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1040,1840.1955634733574,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1041,1841.4785825706433,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1042,1842.8759552786673,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1043,1843.7710577430692,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1044,1844.7590436500957,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1045,1845.4175341464245,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1046,1846.3532534205165,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1047,1848.3309806223838,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1048,1848.7227609108909,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1049,1850.6011840476515,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1050,1851.4003619945897,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1051,1852.342204733386,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1052,1853.5193429209894,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1053,1854.8556321159867,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1054,1855.5929349370554,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1055,1856.3891791535236,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1056,1857.4980748148803,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1057,1859.4952715687944,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1058,1860.5413881093368,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1059,1861.3796715472329,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1060,1862.1214649289443,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1061,1863.4254648450967,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1062,1864.353981335746,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1063,1865.367433794058,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1064,1866.8365470186081,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1065,1868.0851909986093,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1066,1868.7067456844081,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1067,1870.4214717683108,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1068,1871.4160430984073,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1069,1877.0950641673398,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1070,1878.0222514827535,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1071,1879.1533030904613,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1072,1880.0823254189945,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1073,1880.6117664796568,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1074,1882.3219747973847,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1075,1883.4087242695184,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1076,1884.0057783496673,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1077,1885.198075130258,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1078,1887.0538948068902,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1079,1887.8088414168321,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1080,1888.9381826365795,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1081,1891.678510539729,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1082,1892.867701335791,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1083,1894.5585375724297,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1084,1895.6971556535846,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1085,1896.5854943471688,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1086,1897.513692859712,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1087,1898.8293728186795,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1088,1900.006144829144,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1089,1900.5718842724148,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1090,1901.8913057506002,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1091,1902.80505920668,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1092,1904.0893253233519,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1093,1906.102756198182,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1094,1906.5976780037663,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1095,1907.3327801239097,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1096,1908.4330630450518,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1097,1909.4659300259825,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1098,1910.7336596158916,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1099,1911.7046909431722,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1100,1913.1824897758831,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1101,1914.3523000516739,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1102,1915.0546293333473,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1103,1916.6063718395194,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1104,1917.3447040415663,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1105,1918.7864989098573,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1106,1919.2077783978052,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1107,1919.937457371217,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1108,1922.1016256219937,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1109,1923.2808379364174,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1110,1924.0558311014408,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1111,1925.2319879754066,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1112,1926.2115830798941,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1113,1926.8200927948715,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1114,1928.4175185495194,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1115,1929.4875601805766,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1116,1930.2583871803872,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1117,1931.7600694365246,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1118,1932.8757545499468,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1119,1934.4164363691518,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1120,1934.9079434343657,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1121,1935.9248488037458,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1122,1936.873093814279,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1123,1937.96863349802,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1124,1939.050029150544,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1125,1940.97732670586,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1126,1941.8228622157803,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1127,1942.6335686922462,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1128,1943.3679474492528,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1129,1945.153796306368,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1130,1945.9227169494834,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1131,1946.6099453618774,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
1132,1947.9170477377036,10000.0,RS-detection + Illinois-affinage,4,35,20260517_023027
